date,weighted,close,high,low,open,volume
1/24/2020 21:01,7567.3,7567.96,7654.11,7500.91,7644.87,24651845.61
1/25/2020 21:01,7692.45,7797.4,7798.68,7532.09,7567.96,33808029.67
1/26/2020 21:01,7950.67,8071.02,8141.73,7766.65,7797.4,79023015.4
1/27/2020 21:01,8210.8,8504.29,8525.61,7889.06,8071.02,117077213
1/28/2020 21:01,8480.41,8433.14,8563.8,8391.2,8504.29,79926784.52
1/29/2020 21:01,8525.14,8613.43,8669.84,8347.96,8433.14,83469376.9
1/30/2020 21:01,8440.7,8416.44,8628.21,8329.03,8613.43,76638981.6
1/31/2020 21:01,8451.93,8458.94,8521.38,8383.72,8416.44,29706755.06
2/1/2020 21:02,8456.97,8419.64,8531.81,8269.62,8458.94,40407637.36
2/2/2020 21:02,8443.48,8406.78,8647.68,8353.31,8419.64,59775510.12
2/3/2020 21:02,8317.43,8308.82,8451.25,8227.28,8406.78,62287996.38
2/4/2020 21:02,8628.21,8735.76,8861.13,8300.02,8308.82,106320273.6
2/5/2020 21:02,8847.85,8887.72,8961.36,8668.71,8735.76,82424036.07
2/6/2020 21:02,8935.07,8969.12,9018.57,8866.02,8887.72,68334524.75
2/7/2020 21:02,8986.03,9060,9080.03,8835.17,8969.12,50003365.72
2/8/2020 21:02,9217.87,9283.7,9288.83,9037.54,9060,69734274.71
2/9/2020 21:02,9047.43,9049.94,9307.46,8921.86,9283.7,97869492.89
2/10/2020 21:02,9224.21,9429.1,9492.76,8910.55,9049.94,109721250.7
2/11/2020 21:02,9468.51,9489.01,9579.97,9369.7,9429.1,97454026.28
2/12/2020 21:02,9447.95,9417.8,9678.61,9258.67,9489.01,123604069
2/13/2020 21:02,9433.15,9514.2,9545.6,9308.9,9417.8,75120727.96
2/14/2020 21:02,9248.12,9115.3,9548.79,9037.68,9514.2,69030728.65
2/15/2020 21:02,9041.53,9110.62,9246.63,8861.88,9115.3,60318585.64
2/16/2020 21:02,8914.49,8935.85,9149.04,8726.08,9110.62,103262285.3
2/17/2020 21:02,9125.14,9404.4,9480.48,8885.59,8935.85,110322067.6
2/18/2020 21:02,9201.92,8868.34,9495.74,8660.8,9404.4,99967874.38
2/19/2020 21:02,8857.83,8878.46,8970.75,8740.57,8868.34,79880726.19
2/20/2020 21:02,8921.81,8892.57,9013.84,8783.87,8878.46,55212787.6
2/21/2020 21:02,8782.33,8780.3,8920.32,8773.36,8892.57,21141179.86
2/22/2020 21:02,9046.88,9128.86,9155.23,8778.28,8780.3,42730577.6
2/23/2020 21:02,8925.21,8871.62,9175.62,8708.23,9128.86,70362976.14
2/24/2020 21:02,8684.66,8532.28,8902.51,8475.85,8871.62,78327231.98
2/25/2020 21:02,8237.1,8068.51,8594.6,7940.13,8532.28,158726806.7
2/26/2020 21:02,8042.65,8009.41,8172.91,7835.28,8068.51,107520355.6
2/27/2020 21:02,7851.93,7887.29,8093.11,7675.4,8009.41,96005398.81
2/28/2020 21:02,7845.04,7721,7974.48,7720.81,7887.29,29895565.17
2/29/2020 21:02,7743.29,7711,7911.91,7620.82,7721,49651312.72
3/1/2020 21:03,7915.62,8009.68,8070.46,7680.51,7711,91587137.07
3/2/2020 21:03,7898.21,7852.41,8031.25,7770.84,8009.68,73080500.5
3/3/2020 21:03,7874.69,7873.62,7937.38,7815.16,7852.41,55374763.48
3/4/2020 21:03,8095.22,8090.22,8196.48,7871.84,7873.62,76639433.43
3/5/2020 21:03,8072.6,8120.5,8154.32,7993.27,8090.22,47465849.68
3/6/2020 21:03,8007.58,7897.99,8165.14,7861.44,8120.5,32782638.93
3/7/2020 21:03,7463.81,7077.76,7899.63,7038.69,7897.99,96258412.85
3/8/2020 21:03,6869.37,6960.13,7200.22,6662.62,7077.76,157725579.1
3/9/2020 21:03,7027,6977.07,7180.54,6823.53,6960.13,109726080.7
3/10/2020 21:03,6916.23,7050.05,7092.1,6736.86,6977.07,84870943.63
3/11/2020 21:03,5528.56,4408.63,7074.05,4236,7050.05,306852820.4
3/12/2020 21:03,4790.2,5112.94,5421.44,3546.67,4408.63,335512300.3
3/13/2020 21:03,4871.21,4688.17,5133.98,4580.39,5112.94,79546301.73
3/14/2020 21:03,4885.38,4821.97,5360.85,4628.06,4688.17,87470732.84
3/15/2020 21:03,4389.11,4524.16,4840.27,4026.27,4821.97,194215414.4
3/16/2020 21:03,4843.91,4876.52,5074.38,4438.43,4524.16,145993881.4
3/17/2020 21:03,4815.08,4951.87,4982.49,4613.32,4876.52,123768735.1
3/18/2020 21:03,5477.82,5826.88,6042.05,4846.1,4951.87,244574625.3
3/19/2020 21:03,6031.91,5820.01,6491.33,5378.35,5826.88,277773296
3/20/2020 21:03,5788.57,5819.09,6066.65,5513.42,5820.01,84436227.16
3/21/2020 21:03,5682.3,5469.69,6016.89,5405.4,5819.09,82955827.69
3/22/2020 21:03,5760.54,6048.65,6158.81,5362.71,5469.69,145664579.8
3/23/2020 21:03,6193.2,6275.88,6345.44,5938.4,6048.65,148790791.1
3/24/2020 21:03,6193.14,6161.12,6458.3,6019.53,6275.88,128964859.7
3/25/2020 21:03,6081.54,6130.11,6243.63,5981.79,6161.12,90607031.73
3/26/2020 21:03,6027.41,5746.34,6227.87,5689.52,6130.11,79947206.9
3/27/2020 21:03,5604.7,5628.07,5746.34,5431.51,5746.34,100566392.6
3/28/2020 21:03,5452.96,5286.76,5649.25,5284.17,5628.07,65879604.78
3/29/2020 21:03,5731.79,5808.58,5990.19,5276.15,5286.76,117802191.8
3/30/2020 21:03,5895.34,5837.51,6073.96,5802.23,5808.58,72008998.23
3/31/2020 21:03,5791.61,6079.31,6116.45,5651.07,5837.51,82127598.99
4/1/2020 21:04,6268.98,6263.16,6616.62,6016.31,6079.31,176195531.3
4/2/2020 21:04,6346.09,6247.59,6525.98,6141.02,6263.16,106920129.4
4/3/2020 21:04,6302.56,6365.96,6474.55,6186.67,6247.59,52517151.37
4/4/2020 21:04,6290.79,6284.71,6400.32,6208.36,6365.96,37784932.45
4/5/2020 21:04,6600.77,6802.53,6807.77,6276.01,6284.71,136043505.7
4/6/2020 21:04,6736.01,6612.12,6907.26,6502.57,6802.53,132266719.5
4/7/2020 21:04,6730.7,6786.17,6830,6578.93,6612.12,82740275.55
4/8/2020 21:04,6703.31,6687.6,6790.05,6576.93,6786.17,68473684.92
4/9/2020 21:04,6351.07,6294.61,6694.33,6181,6687.6,94600840.94
4/10/2020 21:04,6287.51,6310.42,6365.93,6206.16,6294.61,33408663.68
4/11/2020 21:04,6438.23,6331.14,6597.69,6223.39,6310.42,64042489.83
4/12/2020 21:04,6183.21,6283.88,6331.24,6060.43,6331.14,82907209.55
4/13/2020 21:04,6294.67,6269.98,6378.72,6211.79,6283.88,72062070.88
4/14/2020 21:04,6216.98,6086.34,6332.04,6070.99,6269.98,83701258.15
4/15/2020 21:04,6402.04,6546.7,6630.35,5960.04,6086.34,143541510.6
4/16/2020 21:04,6523.37,6481.08,6597.34,6454.01,6546.7,67690695.87
4/17/2020 21:04,6621.38,6682.67,6716.96,6473.84,6481.08,45443691.67
4/18/2020 21:04,6592.64,6567.5,6695.03,6516.72,6682.67,39187847.59
4/19/2020 21:04,6450.76,6306.68,6649.52,6244.53,6567.5,106281708.2
4/20/2020 21:04,6339.39,6321.86,6411.22,6274.96,6306.68,83198689.18
4/21/2020 21:04,6490.33,6592.84,6622.38,6300.32,6321.86,84080339.08
4/22/2020 21:04,6816.64,6931.27,7120.48,6507.87,6592.84,136670572.8
4/23/2020 21:04,6982.71,6942.17,7072.01,6862.3,6931.27,92190475.85
4/24/2020 21:04,6996.2,6987.46,7112.02,6889.06,6942.17,48286263.45
4/25/2020 21:04,7053.83,7123.72,7130.53,6971.09,6987.46,64086551.43
4/26/2020 21:04,7126.31,7201.38,7210.57,7053.32,7123.72,92272148.01
4/27/2020 21:04,7142.88,7178.2,7204.63,7103.23,7201.38,80156280.96
4/28/2020 21:04,7734.57,8079.3,8264.61,7136.88,7178.2,335697935.9
4/29/2020 21:04,8219.29,7902.2,8731.34,7702.85,8079.3,382492482.4
4/30/2020 21:04,8046.38,8036.79,8279.99,7892.48,7902.2,135341795.7
5/1/2020 21:05,8098.77,8176.91,8201,7987.15,8036.79,75965357.45
5/2/2020 21:05,8168.97,8133.7,8365.66,7980.32,8176.91,122784742.7
5/3/2020 21:05,8027.48,8155.18,8225.95,7816.09,8133.7,143493428.5
5/4/2020 21:05,8239.45,8334.51,8384.26,8097.57,8155.18,141654708.7
5/5/2020 21:05,8524.98,8485.89,8718.3,8237.89,8334.51,195043285.4
5/6/2020 21:05,8898.07,9220.89,9274.76,8378.41,8485.89,306734185.9
5/7/2020 21:05,9153.24,9053.19,9258.42,8983.43,9220.89,192099669.2
5/8/2020 21:05,8932.89,8812.76,9145.64,8786.69,9053.19,140200474.1
5/9/2020 21:05,8054.69,8078.23,8826.58,7615.73,8812.76,321183627.1
5/10/2020 21:05,8080.93,7937.86,8504.08,7617.38,8078.23,326400012.9
5/11/2020 21:05,8126.76,8143.19,8283.04,7910.27,7937.86,132157690
5/12/2020 21:05,8406,8615.83,8712.14,8131.79,8143.19,152020198.5
5/13/2020 21:05,8937.09,9058.21,9198.79,8576.36,8615.83,263856656.1
5/14/2020 21:05,8787.42,8606.49,9100.87,8472.42,9058.21,189248085.9
5/15/2020 21:05,8696.56,8682.79,8848.83,8526.05,8606.49,66776829.91
5/16/2020 21:05,8939.79,8932.05,9096.9,8637.84,8682.79,121271492.8
5/17/2020 21:05,8930.85,8910.41,9148.75,8756.97,8932.05,149940194.4
5/18/2020 21:05,8861.82,8954.81,9017.56,8694.36,8910.41,142543531.5
5/19/2020 21:05,8776.35,8672.52,8987.33,8532.41,8954.81,142169133.5
5/20/2020 21:05,8381.08,8282.25,8729,8044.58,8672.52,214242244.5
5/21/2020 21:05,8384.4,8417.01,8510.24,8188.34,8282.25,111458899.3
5/22/2020 21:05,8444.87,8425.54,8542.56,8355.74,8417.01,42914298.61
5/23/2020 21:05,8293.7,8008.37,8532.24,7997.25,8425.54,86844161.2
5/24/2020 21:05,8094.45,8168.18,8244.2,7940.25,8008.37,103277958.4
5/25/2020 21:05,8090.14,8064.41,8252.49,7945.59,8168.18,93883252.61
5/26/2020 21:05,8260.86,8362.23,8407.99,8054.99,8064.41,101211815.9
5/27/2020 21:05,8487.68,8634.13,8676.26,8293.43,8362.23,117970385.9
5/28/2020 21:05,8506.71,8500.81,8660,8398.83,8634.13,86004413.56
5/29/2020 21:05,8588.91,8715.21,8751.11,8425.36,8500.81,48377364.56
5/30/2020 21:05,8587.76,8513.8,8716.88,8469.71,8715.21,47344666.01
5/31/2020 21:05,8788.26,9114.13,9228.77,8489.97,8513.8,98670527.07
6/1/2020 21:06,8794.27,8532.02,9132.72,8376.62,9114.13,221903460.4
6/2/2020 21:06,8535.52,8605.92,8616.98,8391.44,8532.02,94193700.62
6/3/2020 21:06,8617.71,8647.62,8708.56,8478.85,8605.92,106514336
6/4/2020 21:06,8608.7,8547,8699.12,8529.99,8647.62,87085752.75
6/5/2020 21:06,8565.46,8578.32,8641.19,8477.65,8547,39228684.05
6/6/2020 21:06,8520.27,8625.01,8676.78,8372.56,8578.32,71848270.27
6/7/2020 21:06,8620.04,8649.35,8672.25,8559.2,8625.01,71070959.46
6/8/2020 21:06,8604.06,8631.44,8710.72,8481.06,8649.35,81057519.4
6/9/2020 21:06,8635.53,8707.19,8761.64,8562.31,8631.44,89627643.45
6/10/2020 21:06,8408.45,8219.44,8750.88,8036.42,8707.19,175647285.7
6/11/2020 21:06,8359.17,8413.41,8460.89,8192.52,8219.44,89979141.66
6/12/2020 21:06,8378.77,8412.01,8424.91,8319.92,8413.41,28271236.01
6/13/2020 21:06,8335.45,8291.92,8414.62,8231.14,8412.01,30424379.75
6/14/2020 21:06,8168.52,8318.05,8395.95,7934.47,8291.92,149522038.1
6/15/2020 21:06,8415.18,8456.28,8495.07,8284.18,8318.05,77344093.6
6/16/2020 21:06,8390.56,8420.51,8498.83,8224.86,8456.28,79125161.82
6/17/2020 21:06,8387.15,8375.93,8430.02,8286.77,8420.51,59542786.72
6/18/2020 21:06,8340.31,8323.17,8400.16,8248.27,8375.93,66645536.79
6/19/2020 21:06,8322.86,8365.1,8389.4,8228.52,8323.17,29652942.01
6/20/2020 21:06,8359.14,8307.09,8405.2,8300.52,8365.1,23789033.74
6/21/2020 21:06,8475.34,8586.24,8670.96,8299.5,8307.09,93732895.25
6/22/2020 21:06,8534.62,8511.11,8615.88,8490.08,8586.24,74842621.8
6/23/2020 21:06,8337.19,8268.37,8547.91,8183.56,8511.11,113563586.8
6/24/2020 21:06,8221.77,8246.75,8326.99,8017.48,8268.37,103384668.6
6/25/2020 21:06,8175.97,8172.74,8285.44,8079.96,8246.75,79129419.87
6/26/2020 21:06,8083.16,8049.07,8203.43,7956.29,8172.74,53470612.05
6/27/2020 21:06,8108.49,8132.98,8194.03,7989.43,8049.07,44147664.23
6/28/2020 21:06,8100.78,8164.24,8211.27,8019.73,8132.98,69824325.59
6/29/2020 21:06,8158.85,8141.21,8194.15,8097.36,8164.24,55744187.17
6/30/2020 21:06,8200.06,8212.85,8268.27,8102.49,8141.21,59567144.13
7/1/2020 21:07,8124,8104.02,8239.11,7948.42,8212.85,83745547.04
7/2/2020 21:07,8112.29,8071.07,8141.39,8060.74,8104.02,47356157.44
7/3/2020 21:07,8091.65,8126.08,8169.4,8057.79,8071.07,28919793.73
7/4/2020 21:07,8044.46,8087.58,8134.75,7952.52,8126.08,29876177.27
7/5/2020 21:07,8181.47,8260.6,8276.05,8052.64,8087.58,72558068.86
7/6/2020 21:07,8218.78,8221.77,8283.47,8186.3,8260.6,50303179.26
7/7/2020 21:07,8289.02,8339.43,8365.41,8200.67,8221.77,82205478.72
7/8/2020 21:07,8253.82,8196.71,8341.31,8137.63,8339.43,86989577.8
7/9/2020 21:07,8157.58,8228.3,8244.48,8111.66,8196.71,72521122.66
7/10/2020 21:07,8193.66,8190.74,8239.09,8141.38,8228.3,26005688.18
7/11/2020 21:07,8199.74,8236.33,8273.31,8130.94,8190.74,27771856.88
7/12/2020 21:07,8205.38,8154.94,8254.64,8125.48,8236.33,68430655.25
7/13/2020 21:07,8115.51,8122.69,8158.5,8039.27,8154.94,68643976.83
7/14/2020 21:07,8085.94,8058.98,8131.02,8047.5,8122.69,64125257.87
7/15/2020 21:07,8000.61,8019.97,8083.33,7951.89,8058.98,81339495.95
7/16/2020 21:07,8016.46,8023.29,8050.15,7983.76,8019.97,48172607.03
7/17/2020 21:07,8036.79,8043.87,8066.59,8002.56,8023.29,23850229.35
7/18/2020 21:07,8030.02,8062.62,8083.25,7990.36,8043.87,22043941.18
7/19/2020 21:07,8032,8013.37,8074.93,7994.52,8062.62,57038782.26
7/20/2020 21:07,8159.05,8158.75,8258.45,8012.15,8013.37,88924294.47
7/21/2020 21:07,8115.51,8255.56,8255.98,8050.09,8158.75,77807736.21
7/22/2020 21:07,8245.55,8299.56,8332.47,8189.6,8255.56,94935937.22
7/23/2020 21:07,8237.09,8213.49,8301.5,8176.4,8299.56,70737440.84
7/24/2020 21:07,8294.5,8344.37,8368.87,8204.42,8213.49,39065458.53
7/25/2020 21:07,8486.93,8529.14,8665.92,8312.83,8344.37,92205467.13
7/26/2020 21:07,9013.37,9358.1,9692.72,8521.43,8529.14,303579286.3
7/27/2020 21:07,9341.53,9337.26,9551.94,9011.13,9358.1,217259251.5
7/28/2020 21:07,9466.41,9446.59,9630.92,9268.86,9337.26,154897960.2
7/29/2020 21:07,9366.86,9381.31,9457.62,9249.45,9446.59,112131031.7
7/30/2020 21:07,9525.04,9643.78,9721.74,9264.82,9381.31,126586045.1
7/31/2020 21:07,9905.68,10042.95,10093.26,9555.95,9643.78,161957114.1
8/1/2020 21:08,9619.43,9402.14,10283.4,9189.16,10042.95,160253236
8/2/2020 21:08,9607.95,9572.01,9784.58,9307.2,9402.14,106245452.5
8/3/2020 21:08,9561.08,9499.4,9727.05,9427.36,9572.01,102419244.5
8/4/2020 21:08,9735.74,9912.16,9943.07,9429.66,9499.4,145358927.5
8/5/2020 21:08,9944.13,9932.9,10064.15,9772.48,9912.16,137811583.4
8/6/2020 21:08,9920.98,9865.37,10067.07,9650.13,9932.9,129250576.5
8/7/2020 21:08,9950.84,10000.55,10022.64,9810.04,9865.37,44740650.79
8/8/2020 21:08,9892.87,9940.74,10020.59,9771.4,10000.55,47774532.59
8/9/2020 21:08,10126.36,10136.2,10240.17,9919.25,9940.74,148896084.1
8/10/2020 21:08,9841.74,9720.91,10175.4,9498.79,10136.2,151944985.7
8/11/2020 21:08,9770.89,9827.91,9864.99,9537.59,9720.91,106796643.5
8/12/2020 21:08,9755.01,9972.76,9977.4,9552.11,9827.91,117325431.5
8/13/2020 21:08,9954.53,9960.2,10039.3,9883.07,9972.76,93636289.56
8/14/2020 21:08,10046.47,10026.33,10116.41,9919.45,9960.2,62335358.35
8/15/2020 21:08,10008.94,10064.17,10083.82,9904.29,10026.33,43019203.57
8/16/2020 21:08,10236.01,10360.44,10500.79,9951.31,10064.17,162435799.7
8/17/2020 21:08,10190.84,10031.28,10430.05,9969.98,10360.44,143900690.8
8/18/2020 21:08,9908.4,9939.81,10077.06,9755.27,10031.28,148426539
8/19/2020 21:08,9981.62,10011.73,10045.96,9886.72,9939.81,87283904.69
8/20/2020 21:08,9945.35,9790.82,10033.99,9773.99,10011.73,105139841.5
8/21/2020 21:08,9815.4,9914.1,9927.26,9685.19,9790.82,50738168.97
8/22/2020 21:08,9875.23,9894.02,9945.6,9798.84,9914.1,35585183.16
8/23/2020 21:08,9968.28,9986.36,10006.51,9850.9,9894.02,73326050.25
8/24/2020 21:08,9706.32,9594.61,9990.14,9435.04,9986.36,126770715.5
8/25/2020 21:08,9665.54,9693.73,9764.69,9537.09,9594.61,89682607.92
8/26/2020 21:08,9616.06,9595.58,9778.09,9443.23,9693.73,105578542.5
8/27/2020 21:08,9649.44,9705.52,9721.75,9572.2,9595.58,84172858.87
8/28/2020 21:08,9697.98,9668.58,9750.13,9627.83,9705.52,38988693.42
8/29/2020 21:08,9781.33,9838.41,9845.21,9663.67,9668.58,47232008.33
8/30/2020 21:08,9819.6,9783.75,9884.58,9749.6,9838.41,83245205.54
8/31/2020 21:08,9966.2,10008.41,10111.12,9688.4,9783.75,129530263.7
9/1/2020 21:09,9725.17,9641.23,10033.58,9500.01,10008.41,135983172
9/2/2020 21:09,9250.27,8626.47,9720.42,8523.49,9641.23,187855070.4
9/3/2020 21:09,8802.47,8858.56,8990.81,8514.45,8626.47,103797657.1
9/4/2020 21:09,8612.71,8602.12,8944.08,8372.43,8858.56,90755351.23
9/5/2020 21:09,8653.49,8677.74,8757.64,8469.02,8602.12,56091603.22
9/6/2020 21:09,8583.98,8792.35,8825.94,8382.07,8677.74,107840506
9/7/2020 21:09,8584.73,8617.9,8840.28,8401.91,8792.35,125197645.7
9/8/2020 21:09,8672.98,8678.62,8777.6,8492.56,8617.9,87168438.83
9/9/2020 21:09,8749.17,8769.2,8831.87,8673.01,8678.62,95572850.48
9/10/2020 21:09,8716.14,8793.98,8797.79,8651.99,8769.2,74002000.85
9/11/2020 21:09,8783.73,8829.36,8854.94,8706.74,8793.98,33310469.09
9/12/2020 21:09,8786.16,8737.45,8939.19,8649.05,8829.36,46151138.47
9/13/2020 21:09,8893.01,9010.67,9069.2,8683.38,8737.45,97925800.38
9/14/2020 21:09,9099.96,9119.82,9219,8962.88,9010.67,101549018.1
9/15/2020 21:09,9238.68,9289,9392.6,9033.89,9119.82,115176391.9
9/16/2020 21:09,9218.99,9248.05,9382.02,9130.54,9289,92197166.66
9/17/2020 21:09,9249.71,9246.34,9327.47,9140.97,9248.05,73510996.7
9/18/2020 21:09,9327.15,9371.54,9439.04,9226.37,9246.34,37142316.29
9/19/2020 21:09,9229.36,9233.71,9371.62,9117.09,9371.54,41003460.96
9/20/2020 21:09,8981.25,8867.41,9270.88,8817.91,9233.71,87782980.86
9/21/2020 21:09,8928.94,9003.61,9041.02,8837.8,8867.41,77190239.98
9/22/2020 21:09,8934.46,8787.8,9022.96,8709.75,9003.61,77791165.86
9/23/2020 21:09,8988.4,9192,9227.98,8760.85,8787.8,82494239.96
9/24/2020 21:09,9155.44,9192.79,9256.6,9084.98,9192,79951073.57
9/25/2020 21:09,9224.46,9223.89,9301.17,9166.56,9192.79,32098342.56
9/26/2020 21:09,9206.14,9259.67,9277.85,9109.78,9223.89,28729890.05
9/27/2020 21:09,9339.06,9163.19,9403.01,9129.12,9259.67,89305858.89
9/28/2020 21:09,9176.6,9240.29,9250.75,9080.92,9163.19,82244665.97
9/29/2020 21:09,9169.03,9195.81,9244.49,9117.49,9240.29,66902721.37
9/30/2020 21:09,9144.24,9049.84,9309.69,8913.63,9195.81,100954584.6
10/1/2020 21:10,8974.2,9036.55,9103.46,8874.29,9049.84,83682633.65
10/2/2020 21:10,9024.37,9027.56,9061.35,8986.4,9036.55,29249891.69
10/3/2020 21:10,9076.38,9113.61,9140.66,9007.43,9027.56,27858143.06
10/4/2020 21:10,9109.74,9153.13,9172.24,9071.59,9113.61,76401237.61
10/5/2020 21:10,9081.89,9039.87,9158.15,8975.97,9153.13,81087090.93
10/6/2020 21:10,9039.13,9074.35,9076.26,9007.54,9039.87,55441879.63
10/7/2020 21:10,9163.08,9286.51,9318.17,8976.72,9074.35,84817667.39
10/8/2020 21:10,9320.68,9350.74,9403.64,9218.19,9286.51,85854829.1
10/9/2020 21:10,9567.21,9527.95,9686.07,9349.73,9350.74,61926843.79
10/10/2020 21:10,9601.78,9625.73,9649.1,9516.25,9527.95,44808428.24
10/11/2020 21:10,9703.5,9761.38,9917.26,9523.94,9625.73,102862629
10/12/2020 21:10,9729.56,9736.93,9807.25,9643.71,9761.38,79574170.6
10/13/2020 21:10,9721.64,9739.56,9829.86,9633.37,9736.93,72132979.49
10/14/2020 21:10,9759.54,9829.94,9904.15,9635.64,9739.56,92570648.34
10/15/2020 21:10,9697.92,9675.02,9854.65,9602.04,9829.94,73994264.48
10/16/2020 21:10,9692.21,9705.52,9738.51,9637.28,9675.02,24761271.04
10/17/2020 21:10,9764.2,9827.81,9828.17,9698.56,9705.52,39482133.48
10/18/2020 21:10,9887.35,9986.96,10023.52,9755.86,9827.81,109856430.6
10/19/2020 21:10,10049.97,10080.82,10178.37,9932.17,9986.96,119534344.1
10/20/2020 21:10,10580.16,10775.41,11114.01,10066.25,10080.82,241979364.2
10/21/2020 21:10,10936.69,10983.41,11156.22,10699.37,10775.41,165056151.9
10/22/2020 21:10,10908.07,10891.84,11022.44,10751.59,10983.41,118516795.2
10/23/2020 21:10,10981.76,11046.49,11090.08,10849.21,10891.84,48136146.28
10/24/2020 21:10,11010.54,10999.19,11224.76,10886.61,11046.49,65196933.51
10/25/2020 21:10,11049.22,11074.5,11205.83,10831.82,10999.19,109728656.4
10/26/2020 21:10,11336.5,11588.75,11700.84,11056.61,11074.5,126578247.5
10/27/2020 21:10,11371.9,11317.93,11758.05,11002.59,11588.75,90677930.59
10/28/2020 21:10,11459.18,11529.2,11711.03,11102.43,11317.93,115575039.4
10/29/2020 21:10,11493.12,11642.49,11742.85,11262.7,11529.2,148101995.4
10/30/2020 21:10,11830.64,11845.62,12060.46,11535.69,11642.49,123728655.5
10/31/2020 21:10,11822.32,11819.12,11916.28,11706.27,11845.62,58974681.92
11/1/2020 21:11,11634.26,11660.6,11884.71,11368.64,11819.12,132534460.8
11/2/2020 21:11,11672.77,11921.44,11965.67,11432.36,11660.6,72977796.67
11/3/2020 21:11,11885.81,12063.87,12160.46,11636.23,11921.44,78950211.49
11/4/2020 21:11,12596.53,13190.55,13306.66,12028.41,12063.87,143037846.3
11/5/2020 21:11,13137.79,13137.4,13501.27,12820.57,13190.55,114139186.2
11/6/2020 21:11,12630.79,12442.49,13257.36,11967.17,13137.4,82355913.33
11/7/2020 21:11,12825.24,12992.95,13169.29,12347.8,12442.49,58333311.05
11/8/2020 21:11,12931.57,12957.12,13292.62,12570.5,12992.95,101456672.9
11/9/2020 21:11,12962.76,12968.42,13089.9,12789.22,12957.12,76928404.5
11/10/2020 21:11,13269.26,13330.26,13559.66,12946.3,12968.42,212577266.9
11/11/2020 21:11,13546.53,13820.7,13847.29,13143.22,13330.26,235371973.1
11/12/2020 21:11,13774.01,13803.13,13963.13,13528.05,13820.7,159184270.2
11/13/2020 21:11,13515.96,13597.41,13805.22,13326.18,13803.13,115497792
11/14/2020 21:11,13524.13,13494.7,13677.1,13357.33,13597.41,67300810.22
11/15/2020 21:11,13932.79,14092.77,14249.24,13425.52,13494.7,189474652.7
11/16/2020 21:11,14540.23,14891.49,15055.8,13969.62,14092.77,268823357
11/17/2020 21:11,15079.92,15015.45,15517.27,14531.38,14891.49,392905255.8
11/18/2020 21:11,15060.97,15035.4,15357.51,14699.91,15015.45,226802478.4
11/19/2020 21:11,15514.74,15745.49,15867.67,14978.43,15035.4,252545289.1
11/20/2020 21:11,15773.79,15742.94,15969.95,15520.02,15745.49,153817981.4
